run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_naming_pass,rule_1_naming_detail,rule_2_var_description_pass,rule_2_var_description_detail,rule_3_var_type_pass,rule_3_var_type_detail,rule_4_outputs_pass,rule_4_outputs_detail,rule_5_tags_pass,rule_5_tags_detail,rule_6_lifecycle_pass,rule_6_lifecycle_detail,rule_7_var_separation_pass,rule_7_var_separation_detail,rule_8_file_structure_pass,rule_8_file_structure_detail,rule_9_no_hardcoded_ids_pass,rule_9_no_hardcoded_ids_detail,rule_10_provider_pinned_pass,rule_10_provider_pinned_detail,rule_11_backend_pass,rule_11_backend_detail,rule_12_sensitive_pass,rule_12_sensitive_detail,rule_13_data_sources_pass,rule_13_data_sources_detail,rule_14_locals_pass,rule_14_locals_detail,auto_score,scored_rules,needs_manual_review,outcome_resources_present_pass,outcome_resources_present_detail,outcome_resource_coverage_pass,outcome_resource_coverage_detail,outcome_score
zai-coding-plan-glm-5_none_task3_rep5,zai-coding-plan/glm-5,none,3,complex,5,174849,7749,2344,8704,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short; aws_cloudwatch_log_group.ecs: too generic/short; aws_ecs_task_definition.app: too generic/short,False,"missing description: ['vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'ecr_image', 'certificate_arn', 'db_password', 'db_username', 'environment']",True,all 8 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",False,"missing tags on: ['aws_security_group.alb', 'aws_security_group.ecs', 'aws_security_group.rds', 'aws_secretsmanager_secret.db_credentials', 'aws_db_instance.postgres']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: []",True,"4 data sources: ['aws_iam_policy_document.ecs_task_execution_assume_role', 'aws_iam_policy_document.ecs_task_assume_role', 'aws_iam_policy_document.ecs_task_logs', 'aws_region.current']",False,no locals block defined,8,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task1_rep1,zai-coding-plan/glm-5,pseudocode,1,simple,1,52727,11866,1374,8832,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_id', 'bucket_arn']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task1_rep2,zai-coding-plan/glm-5,pseudocode,1,simple,2,30068,12313,782,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task1_rep3,zai-coding-plan/glm-5,pseudocode,1,simple,3,31305,12312,890,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['s3_bucket_arn', 's3_bucket_name', 's3_bucket_region']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf', 'locals.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task1_rep4,zai-coding-plan/glm-5,pseudocode,1,simple,4,33535,12186,850,8512,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task1_rep5,zai-coding-plan/glm-5,pseudocode,1,simple,5,31211,11994,653,8704,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task2_rep1,zai-coding-plan/glm-5,pseudocode,2,medium,1,2061272,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-5_pseudocode_task2_rep2,zai-coding-plan/glm-5,pseudocode,2,medium,2,66245,12314,2436,8512,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 8 variables have descriptions,True,all 8 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,file structure mentioned: ['main.tf'],False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task2_rep3,zai-coding-plan/glm-5,pseudocode,2,medium,3,82110,12313,2505,8512,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 10 variables have descriptions,True,all 10 variables have type constraints,True,"4 outputs defined: ['vpc_id', 'public_subnet_1_id', 'public_subnet_2_id', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task2_rep4,zai-coding-plan/glm-5,pseudocode,2,medium,4,76706,12186,2159,8640,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task2_rep5,zai-coding-plan/glm-5,pseudocode,2,medium,5,65673,12444,2301,8384,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task3_rep1,zai-coding-plan/glm-5,pseudocode,3,complex,1,86614,12118,3298,8704,0,0,True,,True,,True,all 19 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint', 'db_credentials_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['rds_endpoint']",True,"2 data sources: ['aws_vpc.existing', 'aws_subnets.private']",True,locals block present,13,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task3_rep2,zai-coding-plan/glm-5,pseudocode,3,complex,2,140282,12313,3480,8512,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.rds: too generic/short; aws_ecs_task_definition.app: too generic/short; aws_lb_target_group.app: too generic/short; aws_ecs_service.app: too generic/short,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'db_endpoint', 'db_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,possible hardcoded AWS account ID (12 digits),True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['db_endpoint']",True,"2 data sources: ['aws_vpc.existing', 'aws_iam_policy_document.ecs_task_assume_role']",True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task3_rep3,zai-coding-plan/glm-5,pseudocode,3,complex,3,89565,12248,3230,8576,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.rds: too generic/short; aws_lb.app: too generic/short; aws_lb_target_group.app: too generic/short; aws_ecs_cluster.app: too generic/short,True,all 9 variables have descriptions,True,all 9 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'rds_endpoint', 'cloudwatch_log_group_name', 'secrets_manager_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",True,1 data sources: ['aws_secretsmanager_secret_version.db_credentials'],True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task3_rep4,zai-coding-plan/glm-5,pseudocode,3,complex,4,105393,12313,3281,8512,0,0,True,,True,,False,aws_db_subnet_group.rds: too generic/short,True,all 9 variables have descriptions,True,all 9 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'rds_endpoint', 'db_credentials_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",True,1 data sources: ['aws_secretsmanager_secret_version.db_credentials'],True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_pseudocode_task3_rep5,zai-coding-plan/glm-5,pseudocode,3,complex,5,141805,12249,3223,8576,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.rds: too generic/short; aws_db_instance.app: too generic/short; aws_lb.app: too generic/short; aws_lb_target_group.app: too generic/short,True,all 14 variables have descriptions,True,all 14 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'rds_endpoint', 'db_credentials_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",True,1 data sources: ['aws_caller_identity.current'],True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
